track_id,track_name,popularity,duration_ms,explicit,album_name,album_release_date,album_type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_names
62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),76,227280,False,Planet Pit (Deluxe Version),2011-06-17,album,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,4,"Pitbull, Chris Brown"
3CKCZ9pfwAfoMZlMncA1Nc,Set Fire to the Rain,2,241693,False,21,2011-01-19,album,0.61,0.683,2,-3.879,0,0.0253,0.00382,1.79e-06,0.125,0.466,108.003,4,Adele
6YUTL4dYpB9xZO5qExPf05,Summer,81,222533,False,Motion,2014-10-31,album,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4,Calvin Harris
1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,82,206413,False,18 Months,2012-10-29,album,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,4,Calvin Harris
1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,74,245866,False,Black Star Elephant,2014,album,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,4,Nico & Vinz
7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),75,227480,False,What Dreams Are Made Of,2015-10-09,album,0.509,0.671,1,-5.709,1,0.0678,0.304,0.0,0.0452,0.55,118.413,5,"R. City, Adam Levine"
6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),76,234560,False,Only One Flo (Part 1),2010-11-24,album,0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,4,"Flo Rida, David Guetta"
04aAxqtGp5pv12UXAg4pkq,Centuries,79,228360,False,American Beauty/American Psycho,2015-01-16,album,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,4,Fall Out Boy
1hWYT0w2R0J19rlVkiez7X,Battle Scars (with Guy Sebastian),61,250320,False,"Food & Liquor II: The Great American Rap Album, Pt. 1",2012-09-25,album,0.517,0.811,5,-4.526,0,0.286,0.186,0.0,0.105,0.494,168.269,4,"Lupe Fiasco, Guy Sebastian"
2OsEJFTfzfjG4oC92cuP2c,Slow Down,62,210293,False,Stars Dance (Bonus Track Version),2013-01-01,album,0.721,0.821,1,-3.856,0,0.165,0.073,0.0,0.631,0.721,127.944,4,Selena Gomez
76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,79,219146,True,DNCE,2016-11-18,album,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,4,DNCE
0g5EKLgdKvNlln7TNqBByK,Middle,73,220573,False,Encore,2016-08-05,album,0.583,0.695,9,-5.336,1,0.0423,0.0138,0.0,0.0527,0.224,104.879,4,"DJ Snake, Bipolar Sunshine"
2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,80,276920,True,The Blueprint 3,2009-09-08,album,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,4,"JAY-Z, Alicia Keys"
5KONnBIQ9LqCxyeSPin26k,Trumpets,59,217419,False,Talk Dirty,2013-09-10,album,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142,4,Jason Derulo
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,83,205946,False,Encore,2016-08-05,album,0.475,0.715,8,-5.371,1,0.058,0.0863,2.67e-05,0.135,0.159,199.892,4,"DJ Snake, Justin Bieber"
4wkQmYpAaMe41Rc3sYZ7Vz,Let's Go (feat. Ne-Yo),64,232800,False,18 Months,2012-10-29,album,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,4,"Calvin Harris, Ne-Yo"
3UGIZ8qcrMTwzLbx6Kttqt,Boyfriend,74,171333,False,Believe,2012-01-01,album,0.717,0.55,10,-6.019,0,0.0521,0.0358,0.00196,0.126,0.332,96.976,4,Justin Bieber
77ZdAoTHYoF6Umo76HFD4m,The Fighter (feat. Ryan Tedder),52,228533,False,The Papercut Chronicles II,2011-11-11,album,0.592,0.926,7,-3.469,1,0.126,0.0775,0.0,0.187,0.432,99.018,4,Gym Class Heroes
3bfqkspKABT4pPicm6wC9F,Ass Back Home (feat. Neon Hitch),58,222213,True,The Papercut Chronicles II,2011-11-11,album,0.716,0.838,10,-4.289,1,0.0513,0.134,0.0,0.148,0.646,130.034,4,"Gym Class Heroes, Neon Hitch"
6BtmXhTJMM9sBTHeYYASGz,It's Time,64,237986,False,Night Visions,2012-09-04,album,0.656,0.884,2,-4.748,1,0.0372,0.016,0.0,0.145,0.858,105.009,4,Imagine Dragons
2QtJA4gbwe1AcanB2p21aP,Stay The Night - Featuring Hayley Williams Of Paramore,62,217346,False,Clarity (Deluxe),2012,album,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,4,"Zedd, Hayley Williams"
5NFiJqwS8iMtJwGOgTKa2v,I Kissed A Girl,18,179640,False,One Of The Boys,2008-06-17,album,0.702,0.76,5,-3.174,1,0.0684,0.00226,0.0,0.132,0.696,129.996,4,Katy Perry
59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,64,220440,False,1989,2014-10-27,album,0.554,0.666,8,-7.414,1,0.0747,0.0702,0.00593,0.106,0.472,140.056,4,Taylor Swift
6j7hih15xG2cdYwIJnQXsq,Not Over You,61,218520,False,Sweeter,2011-09-16,album,0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.181,0.364,142.051,4,Gavin DeGraw
5G2c6FsfTzgYUzageCmfXY,One Thing,76,197600,False,Up All Night,2012-05-25,album,0.713,0.718,2,-3.806,1,0.0278,0.00233,0.0,0.0838,0.656,126.999,4,One Direction
1CdqVF1ywD0ZO1zXtB9yWa,Break Your Heart,66,186266,False,Rokstarr,2010-01-01,album,0.666,0.899,8,-4.676,1,0.0281,0.00156,0.0,0.0678,0.616,122.049,4,"Taio Cruz, Ludacris"
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,83,263373,True,Recovery,2010-06-18,album,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,4,"Eminem, Rihanna"
59dLtGBS26x7kc0rHbaPrq,Nothin' on You (feat. Bruno Mars),76,268320,False,B.o.B Presents: The Adventures of Bobby Ray,2010-04-27,album,0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,4,"B.o.B, Bruno Mars"
5mvKuE9Lf9ARVXVXA32kK9,Price Tag,60,223053,False,Who You Are (Platinum Edition),2011-01-01,album,0.637,0.832,5,-3.945,1,0.183,0.0282,3.47e-06,0.277,0.68,175.011,4,"Jessie J, B.o.B"
6lUY6MoqGgPnA27PHYxem5,Bulletproof,1,205733,False,La Roux,2009-01-01,album,0.674,0.882,3,-2.771,0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,4,La Roux
4JehYebiI9JE8sR8MisGVb,Halo,71,261640,False,I AM...SASHA FIERCE,2008-11-17,album,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983,4,Beyoncé
5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),77,236133,False,Dangerously In Love,2003-06-24,album,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,4,"Beyoncé, JAY-Z"
3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,81,211066,False,...Baby One More Time (Digital Deluxe Version),1999-01-12,album,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,4,Britney Spears
3jlbL2OTD5YmIunYzgQTAN,Live Your Life,72,338853,True,Paper Trail,2008-09-07,album,0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841,4,"T.I., Rihanna"
3djPwpsQAnp8B8gC81e7fk,Where Them Girls At (feat. Nicki Minaj & Flo Rida),45,210093,True,Nothing but the Beat,2011-08-31,album,0.664,0.872,3,-3.117,1,0.0396,0.0306,0.0,0.228,0.555,129.873,4,"David Guetta, Flo Rida, Nicki Minaj"
16Of7eeW44kt0a1M0nitHM,You Make Me Feel... (feat. Sabi),69,215693,False,Night Shades,2011-08-29,album,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,4,"Cobra Starship, Sabi"
4MKzCHlZvkwJOQRNkdw4zq,Sexy Chick (feat. Akon),54,194346,False,One More Love,2010-11-22,album,0.809,0.562,11,-7.694,0,0.0534,0.0816,0.000418,0.105,0.798,130.003,4,"David Guetta, Akon"
5b2bu6yyATC1zMXDGScJ2d,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",60,192560,False,Listen (Deluxe),2014-11-10,album,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,4,"David Guetta, AFROJACK, Bebe Rexha, Nicki Minaj"
6JOlNkT0QdHeZB0wPbI9IR,Turn Me On (feat. Nicki Minaj),59,199680,False,Nothing but the Beat 2.0,2011-08-24,album,0.705,0.794,8,-2.266,1,0.0593,0.0488,0.0,0.575,0.412,127.961,4,"David Guetta, Nicki Minaj"
5WQQIDU3HRaMyPkob8mpFb,Where Have You Been,72,242680,False,Talk That Talk,2011-11-18,album,0.719,0.847,0,-6.34,0,0.0919,0.00201,0.0204,0.221,0.443,127.96,4,Rihanna
0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),79,242733,True,FutureSex/LoveSounds,2006-09-12,album,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,4,"Justin Timberlake, Timbaland"
7LcfRTgAVTs5pQGEQgUEzN,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",70,201160,False,Hands All Over,2010,album,0.722,0.758,11,-4.477,0,0.0471,0.0111,0.0,0.308,0.62,128.047,4,"Maroon 5, Christina Aguilera"
6IwKcFdiRQZOWeYNhUiWIv,No One,71,253813,False,As I Am (Expanded Edition),2007-11-09,album,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,4,Alicia Keys
3sl4dcqSwxHVnLfqwF2jly,Hello (feat. Dragonette),59,191387,False,Hello,2010-12-14,single,0.665,0.975,3,-3.47,1,0.0345,0.0135,0.000925,0.105,0.452,128.011,4,"Martin Solveig, Dragonette"
4XNrMwGx1SqP01sqkGTDmo,One More Night,70,219466,False,Overexposed (Deluxe),2012-01-01,album,0.718,0.82,5,-3.453,0,0.0323,0.0444,0.0,0.0846,0.613,92.998,4,Maroon 5
6ECp64rv50XVz93WvxXMGF,This Love,82,206200,False,Songs About Jane: 10th Anniversary Edition,2002,album,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,4,Maroon 5
0BCPKOYdS2jbQ8iyB56Zns,Clocks,81,307879,False,A Rush of Blood to the Head,2002-08-27,album,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,4,Coldplay
1jJci4qxiYcOHhQR247rEU,Kids,76,302840,False,Oracular Spectacular,2007-12-14,album,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,4,MGMT
0ll8uFnc0nANY35E0Lfxvg,Somewhere Only We Know,74,236160,False,Hopes And Fears,2004-01-01,album,0.453,0.655,9,-4.22,1,0.0257,0.0794,7.06e-06,0.0849,0.366,172.01,4,Keane
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,54,192789,False,In A Tidal Wave Of Mystery (Deluxe Edition),2013,album,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,5,Capital Cities
0gRczqVHrEQQDyizJUtgRc,Troublemaker (feat. Flo Rida),0,185200,False,Right Place Right Time (Deluxe),2011,album,0.761,0.856,0,-3.65,0,0.0731,0.02,0.0,0.149,0.967,106.009,4,"Olly Murs, Flo Rida"
3NZJlJemX3mzjf56MqC5ML,Forever,76,278573,False,Forever,2008-04-29,single,0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,4,Chris Brown
7xRNsqOQOgWbHV1nbXnfXN,Boom Boom Pow,20,251440,True,THE E.N.D. (THE ENERGY NEVER DIES),2009-01-01,album,0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048,4,Black Eyed Peas
4IoYz8XqqdowINzfRrFnhi,You Found Me,73,241853,False,The Fray,2009-02-02,album,0.338,0.803,8,-5.412,0,0.0413,0.0187,0.0,0.136,0.4,151.994,4,The Fray
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,80,262533,False,How To Save A Life,2005-09-13,album,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,4,The Fray
5L79aNYCTKiZq7vaOElXYj,"Gone, Gone, Gone",3,209693,False,The World From The Side Of The Moon (Deluxe),2013-01-01,album,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,4,Phillip Phillips
4rsW3WCZBGwhHfJWuHRwyT,Home,1,210173,False,The World From The Side Of The Moon (Deluxe),2013-01-01,album,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,4,Phillip Phillips
0am001WwFBVGDGLwRh3ixi,Rather Be (feat. Jess Glynne),62,227833,False,New Eyes,2014-06-02,album,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,4,"Clean Bandit, Jess Glynne"
4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),66,251626,False,R.E.D. (Deluxe Edition),2012-01-01,album,0.657,0.676,5,-6.633,1,0.0393,0.245,0.0,0.368,0.246,124.904,4,Ne-Yo
6KBYk8OFtod7brGuZ3Y67q,Misery,61,216200,False,Hands All Over (Deluxe),2010,album,0.704,0.81,4,-4.874,0,0.0425,0.000315,0.0,0.216,0.726,102.98,4,Maroon 5
6BaxqcoEM9r3LXisTyJjST,Ridin' Solo,62,215746,False,Jason Derulo,2010-02-24,album,0.557,0.831,9,-4.02,1,0.132,0.13,0.0,0.129,0.586,89.677,4,Jason Derulo
1KxwZYyzWNyZSRyErj2ojT,Let Her Go,72,252733,False,All The Little Lights,2012-08-28,album,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.897,4,Passenger
1y4eb6hmAvsqlDOl3fx9kk,Hot N Cold,70,220226,False,One Of The Boys,2008-06-17,album,0.706,0.842,7,-3.956,1,0.0417,7.73e-05,0.0,0.0688,0.861,132.032,4,Katy Perry
36pLU2ywVeBKEF0rrKtmCB,La La La,61,222200,False,Hotel Cabana (Deluxe Version),2014-01-01,album,0.772,0.65,6,-5.202,0,0.0306,0.107,1.13e-06,0.0905,0.262,125.082,4,"Naughty Boy, Sam Smith"
1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,74,193733,False,Let The Road,2014-01-01,album,0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084,4,Rixton
1CmUZGtH29Kx36C1Hleqlz,Thrift Shop (feat. Wanz),62,235613,True,Thrift Shop (feat. Wanz),2013-01-14,single,0.781,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,4,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Wanz"
6TwfdLbaxTKzQi3AgsZNzx,Daylight,58,225306,False,Overexposed (Deluxe),2012-01-01,album,0.657,0.679,2,-5.511,1,0.0269,0.00246,0.0,0.211,0.331,120.007,4,Maroon 5
0HnaqUxvHP5LaWdmWwJpiS,Love Somebody,55,229813,False,Overexposed (Deluxe),2012-01-01,album,0.675,0.792,1,-6.303,1,0.0368,0.145,0.0,0.12,0.395,120.016,4,Maroon 5
6Uy6K3KdmUdAfelUp0SeXn,Brave,65,220573,False,The Blessed Unrest,2013-07-16,album,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,4,Sara Bareilles
5xhQChGGhKLWqBqX4XhtYE,Sail,11,259102,False,Megalithic Symphony Deluxe,2011,album,0.825,0.435,1,-9.582,1,0.0568,0.452,0.609,0.0953,0.243,119.038,4,AWOLNATION
2oENJa1T33GJ0w8dC167G4,Fire Burning,73,239986,False,Tomorrow,2009-09-07,album,0.839,0.804,1,-2.513,1,0.0329,0.0192,0.0,0.331,0.888,122.973,4,Sean Kingston
4gbVRS8gloEluzf0GzDOFc,Maps,82,189960,False,V,2014-09-02,album,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,4,Maroon 5
6OtCIsQZ64Vs1EbzztvAv4,Good Life,71,253306,True,Waking Up,2009-01-01,album,0.634,0.69,6,-7.804,1,0.052,0.0771,0.0,0.132,0.645,94.988,4,OneRepublic
2bL2gyO6kBdLkNSkxXNh6x,Animals,79,231013,False,V,2014-09-02,album,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,4,Maroon 5
4NTWZqvfQTlOMitlVn6tew,The Show Goes On,67,239613,True,Lasers,2011-03-04,album,0.591,0.889,7,-3.839,1,0.115,0.0189,0.0,0.155,0.65,143.067,4,Lupe Fiasco
6aGjEZ7kq3YXgD0EDt80O5,Live While We're Young,1,200186,False,Take Me Home: Yearbook Edition,2012-11-09,album,0.658,0.837,2,-2.063,1,0.0543,0.0629,0.0,0.0969,0.936,126.015,4,One Direction
5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,78,200106,False,Midnight Memories (Deluxe),2013-11-25,album,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,4,One Direction
12eMQUn2GzfsfsQLH53M19,Scream,65,234693,False,Looking 4 Myself (Expanded Edition),2012-06-12,album,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992,4,USHER
18VfHIPaCo0s6FTi1Fnp6T,Don't Wake Me Up,60,222306,False,Fortune (Expanded Edition),2012-07-03,album,0.602,0.691,7,-5.197,0,0.051,0.0548,0.0,0.144,0.206,127.967,4,Chris Brown
67T6l4q3zVjC5nZZPXByU8,Whatcha Say,66,221253,False,Jason Derulo,2010-02-24,album,0.615,0.711,11,-5.507,1,0.078,0.0444,0.0,0.145,0.711,144.034,4,Jason Derulo
0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song,79,188453,False,When The Sun Goes Down,2011-01-01,album,0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,4,Selena Gomez & The Scene
0LohatbcUXRauoeMlR1jnS,Pound The Alarm,59,205640,True,Pink Friday ... Roman Reloaded,2011-01-01,album,0.728,0.858,9,-3.686,1,0.0609,0.0403,4.09e-06,0.0241,0.591,125.055,4,Nicki Minaj
5zpDHEU12zATwLGvozxPw2,Lighters,68,303813,True,Hell: The Sequel (Deluxe),2011-01-01,album,0.676,0.695,0,-8.327,1,0.245,0.352,0.0,0.119,0.144,90.268,4,"Bad Meets Evil, Bruno Mars"
3sP3c86WFjOzHHnbhhZcLA,Give Your Heart a Break,69,205346,False,Unbroken,2011-01-01,album,0.651,0.695,6,-3.218,1,0.0487,0.23,0.0,0.144,0.569,123.008,4,Demi Lovato
1V6gIisPpYqgFeWbMLI0bA,Heart Attack,78,210840,False,Demi,2013-01-01,album,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968,4,Demi Lovato
28GUjBGqZVcAV4PHSYzkj2,So Good,60,213253,False,Strange Clouds,2012-04-27,album,0.66,0.9,7,-5.02,1,0.14,0.0403,0.0,0.219,0.591,85.51,4,B.o.B
6LoQHIo74tOzQ8EsLEkhgF,Come & Get It,69,231986,False,Stars Dance (Bonus Track Version),2013-01-01,album,0.545,0.787,7,-4.095,0,0.0521,0.00999,0.000201,0.0809,0.574,80.158,4,Selena Gomez
1bM50INir8voAkVoKuvEUI,OMG (feat. will.i.am),68,269493,False,Raymond v Raymond (Expanded Edition),2010-03-30,album,0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.36,0.326,129.998,4,"USHER, will.i.am"
3eQlGeyuSibgAGPEJugaDW,"Back in Time - featured in ""Men In Black 3""",54,207760,False,Global Warming: Meltdown (Deluxe Version),2012,album,0.729,0.911,0,-4.5,1,0.045,0.00205,1.39e-06,0.295,0.74,127.087,4,Pitbull
4ucLHLiSjvkCz5Lr5dlVUj,Never Gonna Leave This Bed,48,196706,False,Hands All Over (Deluxe),2010,album,0.609,0.81,11,-4.207,1,0.0296,0.11,0.0,0.246,0.47,117.364,4,Maroon 5
61Qhe2mHSLhUE04QeK4lkD,Breakaway,60,237000,False,Breakaway,2004-01-17,album,0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,3,Kelly Clarkson
3f3omU8n47Mqyab5nCaGyT,Because of You,65,219493,False,Breakaway,2004-01-17,album,0.583,0.584,5,-5.362,0,0.0314,0.254,0.0,0.123,0.136,140.039,4,Kelly Clarkson
7oVEtyuv9NBmnytsCIsY5I,BURN IT DOWN,76,230253,False,LIVING THINGS,2012-06-19,album,0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006,4,Linkin Park
1yjY7rpaAQvKwpdUliHx0d,Still into You,78,216013,False,Paramore,2013-04-05,album,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,4,Paramore
1j8z4TTjJ1YOdoFEDwJTQa,Ain't It Fun,71,296520,False,Paramore,2013-04-05,album,0.61,0.893,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031,4,Paramore
6SpLc7EXZIPpy0sVko0aoU,Misery Business,73,211520,False,Riot!,2007-06-11,album,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,4,Paramore
0Oe49j06Bjrxs8PltuVeaW,On The Floor - Radio Edit,72,230906,False,On The Floor,2011-02-18,single,0.758,0.686,11,-6.346,1,0.0792,0.0848,0.00133,0.142,0.444,130.008,4,"Jennifer Lopez, Pitbull"
2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,78,212862,False,Don't You Worry Child,2012-09-14,single,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,4,"Swedish House Mafia, John Martin"
0JiY190vktuhSGN6aqJdrt,So What,74,215160,True,Funhouse (Expanded Edition),2008-10-24,album,0.534,0.87,11,-3.078,0,0.0425,0.000334,0.0,0.241,0.462,126.019,4,P!nk
3ueoTboomKEQpI3r9z47Kg,F**kin' Perfect - Radio Edit,64,213720,False,F**kin' Perfect (Radio Edit),2010-12-15,single,0.561,0.653,7,-4.918,1,0.0349,0.0418,0.0,0.347,0.496,91.961,4,P!nk
2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,78,221360,False,Bangerz (Deluxe Version),2013-10-04,album,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,4,Miley Cyrus
3AGOgQzp0YcPH41u9p7dOp,Glad You Came,58,198186,False,The Wanted (Special Edition),2012-01-01,album,0.61,0.841,7,-4.579,0,0.0692,0.056,9.85e-06,0.118,0.431,126.889,4,The Wanted
6ToFxXRBtl5TJFEyIoYK3f,Mirrors - Radio Edit,58,277306,False,Mirrors (Radio Edit),2013-02-11,single,0.578,0.6,8,-5.7,1,0.0455,0.144,0.0,0.426,0.646,76.999,4,Justin Timberlake
7s0lDK7y3XLmI7tcsRAbW0,My Songs Know What You Did In The Dark (Light Em Up),60,186826,False,Save Rock And Roll,2013-04-12,album,0.557,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.566,151.988,4,Fall Out Boy
01uqI4H13Gsd8Lyl1EYd8H,Same Love (feat. Mary Lambert),58,318525,False,The Heist,2012-10-09,album,0.688,0.473,8,-9.059,1,0.167,0.716,4.46e-05,0.104,0.299,84.958,4,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Mary Lambert"
5pfJsMwoRYKampPay8amX0,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",63,292593,True,This Unruly Mess I've Made,2016-02-26,album,0.828,0.609,1,-4.402,1,0.0694,0.0916,1.21e-06,0.291,0.707,109.725,4,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Grandmaster Melle Mel, Grandmaster Caz, Kool Moe Dee, Eric Nally"
5e0dZqrrTaoj6AIL7VjnBM,Written in the Stars (feat. Eric Turner),43,207600,False,Disc-Overy,2010-05-31,album,0.619,0.971,7,-3.045,1,0.13,0.0526,0.0,0.196,0.295,122.552,5,"Tinie Tempah, Eric Turner"
4nVyHATevhl5RC6Qmoko5H,I Like It,64,231786,False,Euphoria (Standard US/Latin version),2010-01-01,album,0.646,0.94,10,-2.856,0,0.0838,0.0209,0.0,0.0691,0.704,129.011,4,"Enrique Iglesias, Pitbull"
5VSCgNlSmTV2Yq5lB40Eaw,Love Me Again,63,239894,False,Tribute,2013-01-01,album,0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,4,John Newman
3U4isOIWM3VvDubwSI3y7a,All of Me,83,269560,False,Love In The Future (Expanded Edition),2013-08-30,album,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,4,John Legend
0rFOs9paloAvEtzwDX1Kmc,Bubbly,65,196280,False,Coco,2007-01-01,album,0.697,0.474,9,-6.663,1,0.0351,0.603,0.0,0.11,0.249,127.904,4,Colbie Caillat
5619Ojc6t9evEEs3B7Drhe,Shake It,65,179946,False,Metro Station,2007-09-18,album,0.618,0.955,4,-3.836,1,0.0798,0.00221,3.09e-06,0.486,0.79,150.034,4,Metro Station
3F8xLc6T4VvKH7I6wqVAN2,Lovebug,59,220693,False,A Little Bit Longer,2008-08-12,album,0.597,0.5,4,-6.216,1,0.0579,0.127,0.0,0.214,0.522,79.071,4,Jonas Brothers
6sDP4912wjwB7BJhbSnjS1,S.O.S.,60,153346,False,Jonas Brothers,2007-01-01,album,0.584,0.696,7,-3.836,1,0.0694,0.000728,0.0,0.184,0.699,137.11,4,Jonas Brothers
7IhsLJMqdxoo7YAZjaSMru,Dead And Gone,67,299746,True,Paper Trail,2008-09-07,album,0.713,0.746,0,-4.99,1,0.259,0.0402,0.0,0.601,0.47,135.021,4,"T.I., Justin Timberlake"
12KUFSHFgT0XCoiSlvdQi4,Break Free,75,214840,False,My Everything (Deluxe),2014-08-22,album,0.686,0.702,7,-5.325,0,0.0455,0.00637,4.46e-05,0.204,0.29,129.948,4,"Ariana Grande, Zedd"
1JDIArrcepzWDTAWXdGYmP,I Want You To Know,63,240000,False,True Colors,2015-05-15,album,0.579,0.846,9,-2.876,0,0.0574,0.00537,6.88e-06,0.145,0.367,129.999,4,"Zedd, Selena Gomez"
2ISSQPb9LHHiV6ng2NXosL,Beautiful Now,66,218293,False,True Colors,2015-05-15,album,0.628,0.832,11,-4.126,0,0.0282,0.0079,1.46e-05,0.074,0.56,128.003,4,"Zedd, Jon Bellion"
7I6DceMT3utDOHjcYCbrr4,Don't Matter,73,293053,True,Konvicted,2006-01-01,album,0.798,0.443,2,-6.062,1,0.0402,0.244,0.0,0.326,0.354,125.231,4,Akon
3TGRqZ0a2l1LRblBkJoaDx,Call Me Maybe,71,193400,False,Kiss (Deluxe),2012-01-01,album,0.782,0.58,7,-6.548,1,0.0407,0.0114,2.28e-06,0.108,0.66,120.021,4,Carly Rae Jepsen
4sK96UnGx3NjBaqvfTG2dm,Too Close,58,256560,False,The Lateness Of The Hour,2011,album,0.584,0.712,11,-4.311,0,0.0395,0.0112,1.05e-06,0.114,0.286,126.043,4,Alex Clare
